SCHLUESSEL,BERUFINT,BERUFVERZ,RO,BESCHARTA,BESCHARTB,ENTSENDEG,BLTAETIGKEIT,TRFIELD,REPL_ID,REPL_DATABASE,IENTGELTGRUPPE,SSICHTBARINMAND,CSELEKTIONSKENNZEICHEN,IWEBPORTAL,SWEBPORTALTEXT,AUSGTAETIGKEITSSCHLUESSEL,AKTIV,WARNUNGMINDESTLOHN,HOCHSCHULBERUF,VORRAUSSETZUNG,LFDNRAUSGTAETIGKEIT,SWEBPORTALTEXT2,CFREMDSCHLUESSEL,AUTO_UEBERNAHME_PERSONAL,PROSOFT_RECRUITING_SOURCE_ID,DKZ_ID
25347,Fleischbeschauer/in,Fleischbeschauer/in,,,,,,,37227,1604123803,,,,,,53333,1,,,,,,,1,,
25348,Fleischkontrolleur/in,Fleischkontrolleur/in,,,,,,,37228,1604123803,,,,,,53333,1,,,,,,,1,,
25349,Trichinenschauer/in,Trichinenschauer/in,,,,,,,37229,1604123803,,,,,,53333,1,,,,,,,1,,
25350,Kammerjäger/in,Kammerjäger/in,,,,,,,37230,1604123803,,,,,,53342,1,,,,,,,1,,
25351,Schädlingsbekämpfer/in,Schädlingsbekämpfer/in,,,,,,,37231,1604123803,,,,,,53342,1,,,,,,,1,,
25352,Desinfektor/in,Desinfektor/in,,,,,,,37232,1604123803,,,,,,53342,1,,,,,,,1,,
25353,Desinfektionsassistent/in,Desinfektionsassistent/in,,,,,,,37233,1604123803,,,,,,53342,1,,,,,,,1,,
25354,Schädlingsbekämpfermeister/in (nicht Landwirtschaf,Schädlingsbekämpfermeister/in (nicht Landwirtschaf,,,,,,,37234,1604123803,,,,,,53393,1,,,,,,,1,,
25355,Meister/in - Schädlingsbekämpfung,Meister/in - Schädlingsbekämpfung,,,,,,,37235,1604123803,,,,,,53393,1,,,,,,,1,,
25356,Meister/in - Schädlingsbekämpferhandwerk,Meister/in - Schädlingsbekämpferhandwerk,,,,,,,37236,1604123803,,,,,,53393,1,,,,,,,1,,
25357,Abteilungsleiter/in - Gewerbeaufsicht,Abteilungsleiter/in - Gewerbeaufsicht,,,,,,,37237,1604123803,,,,,,53394,1,,,,,,,1,,
25358,Fahrzeugwaschanlagenbediener/in,Fahrzeugwaschanlagenbediener/in,,,,,,,37238,1604123803,,,,,,54101,1,,,,,,,1,,
25359,Garderobenwärter/in,Garderobenwärter/in,,,,,,,37239,1604123803,,,,,,54101,1,,,,,,,1,,
25360,Garderobenaufseher/in,Garderobenaufseher/in,,,,,,,37240,1604123803,,,,,,54101,1,,,,,,,1,,
25361,"Garderoben-, Toilettenwärter/in","Garderoben-, Toilettenwärter/in",,,,,,,37241,1604123803,,,,,,54101,1,,,,,,,1,,
25362,Garderobier/e (Garderobenwärter/in),Garderobier/e (Garderobenwärter/in),,,,,,,37242,1604123803,,,,,,54101,1,,,,,,,1,,
25363,Hausratreiniger/in,Hausratreiniger/in,,,,,,,37243,1604123803,,,,,,54101,1,,,,,,,1,,
25364,Marktreiniger/in,Marktreiniger/in,,,,,,,37244,1604123803,,,,,,54101,1,,,,,,,1,,
25365,Maschinenabwäscher/in (Hausratreiniger/in),Maschinenabwäscher/in (Hausratreiniger/in),,,,,,,37245,1604123803,,,,,,54101,1,,,,,,,1,,
25366,Parkettbohner/in,Parkettbohner/in,,,,,,,37246,1604123803,,,,,,54101,1,,,,,,,1,,
25367,Raumpfleger/in,Raumpfleger/in,,,,,,,37247,1604123803,,,,,,54101,1,,,,,,,1,,
25368,Raumreiniger/in,Raumreiniger/in,,,,,,,37248,1604123803,,,,,,54101,1,,,,,,,1,,
25369,Raum- und Hausratreiniger/in,Raum- und Hausratreiniger/in,,,,,,,37249,1604123803,,,,,,54101,1,,,,,,,1,,
25370,Waschraumwärter/in,Waschraumwärter/in,,,,,,,37250,1604123803,,,,,,54101,1,,,,,,,1,,
25371,Waschraumreiniger/in,Waschraumreiniger/in,,,,,,,37251,1604123803,,,,,,54101,1,,,,,,,1,,
25372,Waschstraßenbetreuer/in,Waschstraßenbetreuer/in,,,,,,,37252,1604123803,,,,,,54101,1,,,,,,,1,,
25373,"Abwäscher/in (Raum-, Hausratreiniger/in)","Abwäscher/in (Raum-, Hausratreiniger/in)",,,,,,,37253,1604123803,,,,,,54101,1,,,,,,,1,,
25374,Schuhputzer/in,Schuhputzer/in,,,,,,,37254,1604123803,,,,,,54101,1,,,,,,,1,,
25375,Desinfektionshelfer/in,Desinfektionshelfer/in,,,,,,,37255,1604123803,,,,,,54101,1,,,,,,,1,,
25376,Helfer/in - Reinigung,Helfer/in - Reinigung,,,,,,,37256,1604123803,,,,,,54101,1,,,,,,,1,,
25377,Helfer/in - Textilreinigung,Helfer/in - Textilreinigung,,,,,,,37257,1604123803,,,,,,54101,1,,,,,,,1,,
25378,Reinigungskraft,Reinigungskraft,,,,,,,37258,1604123803,,,,,,54101,1,,,,,,,1,,
25379,Reinigungsmann/-frau,Reinigungsmann/-frau,,,,,,,37259,1604123803,,,,,,54101,1,,,,,,,1,,
25380,Reinemachemann/-frau,Reinemachemann/-frau,,,,,,,37260,1604123803,,,,,,54101,1,,,,,,,1,,
25381,Reiniger/in - Bürogeräte,Reiniger/in - Bürogeräte,,,,,,,37261,1604123803,,,,,,54101,1,,,,,,,1,,
25382,Textilreinigerhelfer/in,Textilreinigerhelfer/in,,,,,,,37262,1604123803,,,,,,54101,1,,,,,,,1,,
25383,Kleiderwart/in,Kleiderwart/in,,,,,,,37263,1604123803,,,,,,54101,1,,,,,,,1,,
25384,Bodenpolierer/in (Fußboden),Bodenpolierer/in (Fußboden),,,,,,,37264,1604123803,,,,,,54101,1,,,,,,,1,,
25385,Toilettenwärter/in,Toilettenwärter/in,,,,,,,37265,1604123803,,,,,,54101,1,,,,,,,1,,
25386,Toilettenmann/-frau,Toilettenmann/-frau,,,,,,,37266,1604123803,,,,,,54101,1,,,,,,,1,,
25387,Spüler/in (Hausratreiniger/in),Spüler/in (Hausratreiniger/in),,,,,,,37267,1604123803,,,,,,54101,1,,,,,,,1,,
25388,Spülmann/-frau (Hausratreiniger/in),Spülmann/-frau (Hausratreiniger/in),,,,,,,37268,1604123803,,,,,,54101,1,,,,,,,1,,
25389,Trockenmaschinenarbeiter/in (Textilreinigung),Trockenmaschinenarbeiter/in (Textilreinigung),,,,,,,37269,1604123803,,,,,,54101,1,,,,,,,1,,
25390,Stiefelputzer/in,Stiefelputzer/in,,,,,,,37270,1604123803,,,,,,54101,1,,,,,,,1,,
25391,Ausfeger/in,Ausfeger/in,,,,,,,37271,1604123803,,,,,,54101,1,,,,,,,1,,
25392,Aufwäscher/in,Aufwäscher/in,,,,,,,37272,1604123803,,,,,,54101,1,,,,,,,1,,
25393,"Auswascher/in (Räume, Hausrat)","Auswascher/in (Räume, Hausrat)",,,,,,,37273,1604123803,,,,,,54101,1,,,,,,,1,,
25394,"Aufräumer/in (Raum-, Hausratreiniger/in)","Aufräumer/in (Raum-, Hausratreiniger/in)",,,,,,,37274,1604123803,,,,,,54101,1,,,,,,,1,,
25395,Putzhilfe,Putzhilfe,,,,,,,37275,1604123803,,,,,,54101,1,,,,,,,1,,
25396,Putzmann/-frau,Putzmann/-frau,,,,,,,37276,1604123803,,,,,,54101,1,,,,,,,1,,
25397,Wäschereigehilfe/-gehilfin,Wäschereigehilfe/-gehilfin,,,,,,,37277,1604123803,,,,,,54101,1,,,,,,,1,,
25398,Wäscher/in - Plätterhelfer/in,Wäscher/in - Plätterhelfer/in,,,,,,,37278,1604123803,,,,,,54101,1,,,,,,,1,,
25399,Bauschlussreiniger/in,Bauschlussreiniger/in,,,,,,,37279,1604123803,,,,,,54112,1,,,,,,,1,,
25400,Baureiniger/in (Gebäudereinigung),Baureiniger/in (Gebäudereinigung),,,,,,,37280,1604123803,,,,,,54112,1,,,,,,,1,,
25401,Dachrinnenreiniger/in,Dachrinnenreiniger/in,,,,,,,37281,1604123803,,,,,,54112,1,,,,,,,1,,
25402,Dampfstrahlreiniger/in,Dampfstrahlreiniger/in,,,,,,,37282,1604123803,,,,,,54112,1,,,,,,,1,,
25403,Fassadenwäscher/in,Fassadenwäscher/in,,,,,,,37283,1604123803,,,,,,54112,1,,,,,,,1,,
25404,Fassadenputzer/in (Reiniger/in),Fassadenputzer/in (Reiniger/in),,,,,,,37284,1604123803,,,,,,54112,1,,,,,,,1,,
25405,Fassadenreiniger/in (Gebäudereinigung),Fassadenreiniger/in (Gebäudereinigung),,,,,,,37285,1604123803,,,,,,54112,1,,,,,,,1,,
25406,Saalreiniger/in,Saalreiniger/in,,,,,,,37286,1604123803,,,,,,54112,1,,,,,,,1,,
25407,Sandstrahlbläser/in (Gebäudereinigung),Sandstrahlbläser/in (Gebäudereinigung),,,,,,,37287,1604123803,,,,,,54112,1,,,,,,,1,,
25408,Schulreiniger/in,Schulreiniger/in,,,,,,,37288,1604123803,,,,,,54112,1,,,,,,,1,,
25409,Gebäudereiniger/in,Gebäudereiniger/in,,,,,,,37289,1604123803,,,,,,54112,1,,,,,,,1,,
25410,Gebäudeinnenreiniger/in,Gebäudeinnenreiniger/in,,,,,,,37290,1604123803,,,,,,54112,1,,,,,,,1,,
25411,Reinigungsfachkraft,Reinigungsfachkraft,,,,,,,37291,1604123803,,,,,,54112,1,,,,,,,1,,
25412,Werkstättenreiniger/in,Werkstättenreiniger/in,,,,,,,37292,1604123803,,,,,,54112,1,,,,,,,1,,
25413,Flammstrahlfachkraft (Gebäudereinigung),Flammstrahlfachkraft (Gebäudereinigung),,,,,,,37293,1604123803,,,,,,54112,1,,,,,,,1,,
25414,Innenreiniger/in,Innenreiniger/in,,,,,,,37294,1604123803,,,,,,54112,1,,,,,,,1,,
25415,Industriereiniger/in (Gebäudereinigung),Industriereiniger/in (Gebäudereinigung),,,,,,,37295,1604123803,,,,,,54112,1,,,,,,,1,,
25416,Unterhaltsreiniger/in,Unterhaltsreiniger/in,,,,,,,37296,1604123803,,,,,,54112,1,,,,,,,1,,
25417,Bodenpfleger/in,Bodenpfleger/in,,,,,,,37297,1604123803,,,,,,54112,1,,,,,,,1,,
25418,Bodenreiniger/in,Bodenreiniger/in,,,,,,,37298,1604123803,,,,,,54112,1,,,,,,,1,,
25419,Krankenhausreiniger/in,Krankenhausreiniger/in,,,,,,,37299,1604123803,,,,,,54112,1,,,,,,,1,,
25420,Etagenputzer/in,Etagenputzer/in,,,,,,,37300,1604123803,,,,,,54112,1,,,,,,,1,,
25421,Möbelreiniger/in,Möbelreiniger/in,,,,,,,37301,1604123803,,,,,,54112,1,,,,,,,1,,
25422,Reinigungtechniker/in,Reinigungtechniker/in,,,,,,,37302,1604123803,,,,,,54113,1,,,,,,,1,,
25423,Reinigungs- und Hygienetechniker/in,Reinigungs- und Hygienetechniker/in,,,,,,,37303,1604123803,,,,,,54113,1,,,,,,,1,,
25424,Techniker/in - Hygienetechnik,Techniker/in - Hygienetechnik,,,,,,,37304,1604123803,,,,,,54113,1,,,,,,,1,,
25425,Techniker/in - Reinigungstechnik,Techniker/in - Reinigungstechnik,,,,,,,37305,1604123803,,,,,,54113,1,,,,,,,1,,
25426,Techniker/in - Reinigungs- und Hygienetechnik,Techniker/in - Reinigungs- und Hygienetechnik,,,,,,,37306,1604123803,,,,,,54113,1,,,,,,,1,,
25427,Hygienetechniker/in,Hygienetechniker/in,,,,,,,37307,1604123803,,,,,,54113,1,,,,,,,1,,
25428,Fensterputzer/in,Fensterputzer/in,,,,,,,37308,1604123803,,,,,,54122,1,,,,,,,1,,
25429,Fensterreiniger/in,Fensterreiniger/in,,,,,,,37309,1604123803,,,,,,54122,1,,,,,,,1,,
25430,Glaswäscher/in,Glaswäscher/in,,,,,,,37310,1604123803,,,,,,54122,1,,,,,,,1,,
25431,Glasreiniger/in,Glasreiniger/in,,,,,,,37311,1604123803,,,,,,54122,1,,,,,,,1,,
25432,Daunenreiniger/in,Daunenreiniger/in,,,,,,,37312,1604123803,,,,,,54132,1,,,,,,,1,,
25433,Garderobenbügler/in,Garderobenbügler/in,,,,,,,37313,1604123803,,,,,,54132,1,,,,,,,1,,
25434,Mangler/in,Mangler/in,,,,,,,37314,1604123803,,,,,,54132,1,,,,,,,1,,
25435,Mangelführer/in,Mangelführer/in,,,,,,,37315,1604123803,,,,,,54132,1,,,,,,,1,,
25436,Maschinenbügler/in,Maschinenbügler/in,,,,,,,37316,1604123803,,,,,,54132,1,,,,,,,1,,
25437,Maschinenglätter/in,Maschinenglätter/in,,,,,,,37317,1604123803,,,,,,54132,1,,,,,,,1,,
25438,Maschinenplätter/in,Maschinenplätter/in,,,,,,,37318,1604123803,,,,,,54132,1,,,,,,,1,,
25439,Maschinenwäscher/in,Maschinenwäscher/in,,,,,,,37319,1604123803,,,,,,54132,1,,,,,,,1,,
25440,Schnellreiniger/in,Schnellreiniger/in,,,,,,,37320,1604123803,,,,,,54132,1,,,,,,,1,,
25441,Bettfedernwäscher/in,Bettfedernwäscher/in,,,,,,,37321,1604123803,,,,,,54132,1,,,,,,,1,,
25442,Bettfedernreiniger/in,Bettfedernreiniger/in,,,,,,,37322,1604123803,,,,,,54132,1,,,,,,,1,,
25443,Detacheur/in,Detacheur/in,,,,,,,37323,1604123803,,,,,,54132,1,,,,,,,1,,
25444,Fertigbügler/in,Fertigbügler/in,,,,,,,37324,1604123803,,,,,,54132,1,,,,,,,1,,
25445,Heißmangler/in,Heißmangler/in,,,,,,,37325,1604123803,,,,,,54132,1,,,,,,,1,,
25446,Leinenmangler/in,Leinenmangler/in,,,,,,,37326,1604123803,,,,,,54132,1,,,,,,,1,,
25447,Lederreiniger/in,Lederreiniger/in,,,,,,,37327,1604123803,,,,,,54132,1,,,,,,,1,,
25448,Lederbekleidungsreiniger/in,Lederbekleidungsreiniger/in,,,,,,,37328,1604123803,,,,,,54132,1,,,,,,,1,,
25449,Pelzreiniger/in,Pelzreiniger/in,,,,,,,37329,1604123803,,,,,,54132,1,,,,,,,1,,
25450,Textilwäscher/in,Textilwäscher/in,,,,,,,37330,1604123803,,,,,,54132,1,,,,,,,1,,
25451,Textilpfleger/in,Textilpfleger/in,,,,,,,37331,1604123803,,,,,,54132,1,,,,,,,1,,
25452,Textilreiniger/in,Textilreiniger/in,,,,,,,37332,1604123803,,,,,,54132,1,,,,,,,1,,
25453,Textilreinigungsfachkraft,Textilreinigungsfachkraft,,,,,,,37333,1604123803,,,,,,54132,1,,,,,,,1,,
25454,Textilreinigungsfacharbeiter/in,Textilreinigungsfacharbeiter/in,,,,,,,37334,1604123803,,,,,,54132,1,,,,,,,1,,
25455,Textilreinigungsanlagenbediener/in,Textilreinigungsanlagenbediener/in,,,,,,,37335,1604123803,,,,,,54132,1,,,,,,,1,,
25456,Textilreinigungsfacharbeiter/in - Wäscherei,Textilreinigungsfacharbeiter/in - Wäscherei,,,,,,,37336,1604123803,,,,,,54132,1,,,,,,,1,,
25457,Textilreinigungsfacharbeiter/in - Kleiderfärberei,Textilreinigungsfacharbeiter/in - Kleiderfärberei,,,,,,,37337,1604123803,,,,,,54132,1,,,,,,,1,,
25458,Textilreinigungsfacharbeiter/in - Chemischreinigun,Textilreinigungsfacharbeiter/in - Chemischreinigun,,,,,,,37338,1604123803,,,,,,54132,1,,,,,,,1,,
25459,Chemischwäscher/in,Chemischwäscher/in,,,,,,,37339,1604123803,,,,,,54132,1,,,,,,,1,,
25460,Chemischreiniger/in,Chemischreiniger/in,,,,,,,37340,1604123803,,,,,,54132,1,,,,,,,1,,
25461,Chemischreiniger/in (Textilreinigung),Chemischreiniger/in (Textilreinigung),,,,,,,37341,1604123803,,,,,,54132,1,,,,,,,1,,
25462,Bleicher/in (Textilreinigung),Bleicher/in (Textilreinigung),,,,,,,37342,1604123803,,,,,,54132,1,,,,,,,1,,
25463,Bleichlaugenbereiter/in (Textilreinigung),Bleichlaugenbereiter/in (Textilreinigung),,,,,,,37343,1604123803,,,,,,54132,1,,,,,,,1,,
25464,Fleckenreiniger/in,Fleckenreiniger/in,,,,,,,37344,1604123803,,,,,,54132,1,,,,,,,1,,
25465,Kleiderbügler/in,Kleiderbügler/in,,,,,,,37345,1604123803,,,,,,54132,1,,,,,,,1,,
25466,Kleiderreiniger/in,Kleiderreiniger/in,,,,,,,37346,1604123803,,,,,,54132,1,,,,,,,1,,
25467,Plätter/in (Textilpflege),Plätter/in (Textilpflege),,,,,,,37347,1604123803,,,,,,54132,1,,,,,,,1,,
25468,Plättmaschinenarbeiter/in,Plättmaschinenarbeiter/in,,,,,,,37348,1604123803,,,,,,54132,1,,,,,,,1,,
25469,Annehmer/in (Textilreinigung),Annehmer/in (Textilreinigung),,,,,,,37349,1604123803,,,,,,54132,1,,,,,,,1,,
25470,Polstermöbelreiniger/in,Polstermöbelreiniger/in,,,,,,,37350,1604123803,,,,,,54132,1,,,,,,,1,,
25471,Kragenbügler/in,Kragenbügler/in,,,,,,,37351,1604123803,,,,,,54132,1,,,,,,,1,,
25472,Presser/in (Textilreinigung),Presser/in (Textilreinigung),,,,,,,37352,1604123803,,,,,,54132,1,,,,,,,1,,
25473,Aufbügler/in,Aufbügler/in,,,,,,,37353,1604123803,,,,,,54132,1,,,,,,,1,,
25474,Ausgeber/in (Textilreinigung),Ausgeber/in (Textilreinigung),,,,,,,37354,1604123803,,,,,,54132,1,,,,,,,1,,
25475,Musterplätter/in,Musterplätter/in,,,,,,,37355,1604123803,,,,,,54132,1,,,,,,,1,,
25476,Wäschepfleger/in,Wäschepfleger/in,,,,,,,37356,1604123803,,,,,,54132,1,,,,,,,1,,
25477,Wäschemangler/in,Wäschemangler/in,,,,,,,37357,1604123803,,,,,,54132,1,,,,,,,1,,
25478,Wäscheglätter/in,Wäscheglätter/in,,,,,,,37358,1604123803,,,,,,54132,1,,,,,,,1,,
25479,Wäscheplätter/in,Wäscheplätter/in,,,,,,,37359,1604123803,,,,,,54132,1,,,,,,,1,,
25480,Wäschebleicher/in,Wäschebleicher/in,,,,,,,37360,1604123803,,,,,,54132,1,,,,,,,1,,
25481,Wäschereiannahmekraft,Wäschereiannahmekraft,,,,,,,37361,1604123803,,,,,,54132,1,,,,,,,1,,
25482,Wäschereifacharbeiter/in,Wäschereifacharbeiter/in,,,,,,,37362,1604123803,,,,,,54132,1,,,,,,,1,,
25483,Wäscher/in (Textilreinigung),Wäscher/in (Textilreinigung),,,,,,,37363,1604123803,,,,,,54132,1,,,,,,,1,,
25484,Wäscher/in (Textilreiniger/in),Wäscher/in (Textilreiniger/in),,,,,,,37364,1604123803,,,,,,54132,1,,,,,,,1,,
25485,Bügler/in,Bügler/in,,,,,,,37365,1604123803,,,,,,54132,1,,,,,,,1,,
25486,Bandreiniger/in,Bandreiniger/in,,,,,,,37366,1604123803,,,,,,54142,1,,,,,,,1,,
25487,Baggerschmierer/in,Baggerschmierer/in,,,,,,,37367,1604123803,,,,,,54142,1,,,,,,,1,,
25488,Dampfkesselreiniger/in,Dampfkesselreiniger/in,,,,,,,37368,1604123803,,,,,,54142,1,,,,,,,1,,
25489,Facharbeiter/in - Schmierungstechnik,Facharbeiter/in - Schmierungstechnik,,,,,,,37369,1604123803,,,,,,54142,1,,,,,,,1,,
25490,Gasleitungsreiniger/in,Gasleitungsreiniger/in,,,,,,,37370,1604123803,,,,,,54142,1,,,,,,,1,,
25491,Kaminreiniger/in (nicht Schornsteinfeger/in),Kaminreiniger/in (nicht Schornsteinfeger/in),,,,,,,37371,1604123803,,,,,,54142,1,,,,,,,1,,
25492,Maschinenöler/in,Maschinenöler/in,,,,,,,37372,1604123803,,,,,,54142,1,,,,,,,1,,
25493,Maschinenpfleger/in,Maschinenpfleger/in,,,,,,,37373,1604123803,,,,,,54142,1,,,,,,,1,,
25494,Maschinenreiniger/in,Maschinenreiniger/in,,,,,,,37374,1604123803,,,,,,54142,1,,,,,,,1,,
25495,Maschinenputzer/in (Maschinenreiniger/in),Maschinenputzer/in (Maschinenreiniger/in),,,,,,,37375,1604123803,,,,,,54142,1,,,,,,,1,,
25496,"Maschinen-, Anlagen- und Behälterreiniger/in","Maschinen-, Anlagen- und Behälterreiniger/in",,,,,,,37376,1604123803,,,,,,54142,1,,,,,,,1,,
25497,"Sandstrahlbläser/in (Maschinen-, Behälterreinigung","Sandstrahlbläser/in (Maschinen-, Behälterreinigung",,,,,,,37377,1604123803,,,,,,54142,1,,,,,,,1,,
25498,Tankreiniger/in,Tankreiniger/in,,,,,,,37378,1604123803,,,,,,54142,1,,,,,,,1,,
25499,Schankanlagenreiniger/in,Schankanlagenreiniger/in,,,,,,,37379,1604123803,,,,,,54142,1,,,,,,,1,,
25500,Behälterreiniger/in,Behälterreiniger/in,,,,,,,37380,1604123803,,,,,,54142,1,,,,,,,1,,
25501,Bertriebsanlagenreiniger/in,Bertriebsanlagenreiniger/in,,,,,,,37381,1604123803,,,,,,54142,1,,,,,,,1,,
25502,Getränkeleitungsreiniger/in,Getränkeleitungsreiniger/in,,,,,,,37382,1604123803,,,,,,54142,1,,,,,,,1,,
25503,Kesselputzer/in,Kesselputzer/in,,,,,,,37383,1604123803,,,,,,54142,1,,,,,,,1,,
25504,Kesselreiniger/in,Kesselreiniger/in,,,,,,,37384,1604123803,,,,,,54142,1,,,,,,,1,,
25505,Metallwäscher/in,Metallwäscher/in,,,,,,,37385,1604123803,,,,,,54142,1,,,,,,,1,,
25506,Metallreiniger/in,Metallreiniger/in,,,,,,,37386,1604123803,,,,,,54142,1,,,,,,,1,,
25507,Reinigungsmonteur/in,Reinigungsmonteur/in,,,,,,,37387,1604123803,,,,,,54142,1,,,,,,,1,,
25508,Weichenreiniger/in,Weichenreiniger/in,,,,,,,37388,1604123803,,,,,,54142,1,,,,,,,1,,
25509,Bierleitungsreiniger/in,Bierleitungsreiniger/in,,,,,,,37389,1604123803,,,,,,54142,1,,,,,,,1,,
25510,Siebreiniger/in,Siebreiniger/in,,,,,,,37390,1604123803,,,,,,54142,1,,,,,,,1,,
25511,Flaschenspüler/in,Flaschenspüler/in,,,,,,,37391,1604123803,,,,,,54142,1,,,,,,,1,,
25512,Flaschenreiniger/in,Flaschenreiniger/in,,,,,,,37392,1604123803,,,,,,54142,1,,,,,,,1,,
25513,Gleisreiniger/in,Gleisreiniger/in,,,,,,,37393,1604123803,,,,,,54142,1,,,,,,,1,,
25514,Anlagenreiniger/in,Anlagenreiniger/in,,,,,,,37394,1604123803,,,,,,54142,1,,,,,,,1,,
25515,Formenputzer/in,Formenputzer/in,,,,,,,37395,1604123803,,,,,,54142,1,,,,,,,1,,
25516,Konverterreiniger/in,Konverterreiniger/in,,,,,,,37396,1604123803,,,,,,54142,1,,,,,,,1,,
25517,Kondensatorreiniger/in,Kondensatorreiniger/in,,,,,,,37397,1604123803,,,,,,54142,1,,,,,,,1,,
25518,Apparatereiniger/in,Apparatereiniger/in,,,,,,,37398,1604123803,,,,,,54142,1,,,,,,,1,,
25519,Kranschmierer/in,Kranschmierer/in,,,,,,,37399,1604123803,,,,,,54142,1,,,,,,,1,,
25520,Transformatorenreiniger/in,Transformatorenreiniger/in,,,,,,,37400,1604123803,,,,,,54142,1,,,,,,,1,,
25521,"Putzer/in (Maschinen-, Apparatereiniger/in)","Putzer/in (Maschinen-, Apparatereiniger/in)",,,,,,,37401,1604123803,,,,,,54142,1,,,,,,,1,,
25522,Bahnreiniger/in,Bahnreiniger/in,,,,,,,37402,1604123803,,,,,,54152,1,,,,,,,1,,
25523,Fahrzeugpfleger/in,Fahrzeugpfleger/in,,,,,,,37403,1604123803,,,,,,54152,1,,,,,,,1,,
25524,Fahrzeugwäscher/in,Fahrzeugwäscher/in,,,,,,,37404,1604123803,,,,,,54152,1,,,,,,,1,,
25525,Fahrzeugreiniger/in,Fahrzeugreiniger/in,,,,,,,37405,1604123803,,,,,,54152,1,,,,,,,1,,
25526,Fahrzeugkonservierer/in,Fahrzeugkonservierer/in,,,,,,,37406,1604123803,,,,,,54152,1,,,,,,,1,,
25527,Wagenputzer/in,Wagenputzer/in,,,,,,,37407,1604123803,,,,,,54152,1,,,,,,,1,,
25528,Wagenpfleger/in,Wagenpfleger/in,,,,,,,37408,1604123803,,,,,,54152,1,,,,,,,1,,
25529,Wagenwäscher/in,Wagenwäscher/in,,,,,,,37409,1604123803,,,,,,54152,1,,,,,,,1,,
25530,Wagenreiniger/in,Wagenreiniger/in,,,,,,,37410,1604123803,,,,,,54152,1,,,,,,,1,,
25531,Abschmierer/in (Fahrzeugpflege),Abschmierer/in (Fahrzeugpflege),,,,,,,37411,1604123803,,,,,,54152,1,,,,,,,1,,
25532,Schiffsreiniger/in,Schiffsreiniger/in,,,,,,,37412,1604123803,,,,,,54152,1,,,,,,,1,,
25533,Schiffswandreiniger/in,Schiffswandreiniger/in,,,,,,,37413,1604123803,,,,,,54152,1,,,,,,,1,,
25534,Schienenfahrzeugreiniger/in,Schienenfahrzeugreiniger/in,,,,,,,37414,1604123803,,,,,,54152,1,,,,,,,1,,
25535,Flugzeugreiniger/in,Flugzeugreiniger/in,,,,,,,37415,1604123803,,,,,,54152,1,,,,,,,1,,
25536,Bootspfleger/in,Bootspfleger/in,,,,,,,37416,1604123803,,,,,,54152,1,,,,,,,1,,
25537,Konservierer/in - Fahrzeuge,Konservierer/in - Fahrzeuge,,,,,,,37417,1604123803,,,,,,54152,1,,,,,,,1,,
25538,Kraftwagenputzer/in,Kraftwagenputzer/in,,,,,,,37418,1604123803,,,,,,54152,1,,,,,,,1,,
25539,Kraftfahrzeugwäscher/in,Kraftfahrzeugwäscher/in,,,,,,,37419,1604123803,,,,,,54152,1,,,,,,,1,,
25540,Autopfleger/in,Autopfleger/in,,,,,,,37420,1604123803,,,,,,54152,1,,,,,,,1,,
25541,Autowäscher/in,Autowäscher/in,,,,,,,37421,1604123803,,,,,,54152,1,,,,,,,1,,
25542,Aufklarer/in (Schiffsreiniger/in),Aufklarer/in (Schiffsreiniger/in),,,,,,,37422,1604123803,,,,,,54152,1,,,,,,,1,,
25543,Putzer/in (Fahrzeugreiniger/in),Putzer/in (Fahrzeugreiniger/in),,,,,,,37423,1604123803,,,,,,54152,1,,,,,,,1,,
25544,Wäscher/in (Autowäscher/in),Wäscher/in (Autowäscher/in),,,,,,,37424,1604123803,,,,,,54152,1,,,,,,,1,,
25545,Lampenreiniger/in,Lampenreiniger/in,,,,,,,37425,1604123803,,,,,,54182,1,,,,,,,1,,
25546,Teppichreiniger/in,Teppichreiniger/in,,,,,,,37426,1604123803,,,,,,54182,1,,,,,,,1,,
25547,Teppichbodenreiniger/in,Teppichbodenreiniger/in,,,,,,,37427,1604123803,,,,,,54182,1,,,,,,,1,,
25548,Spezialreiniger/in,Spezialreiniger/in,,,,,,,37428,1604123803,,,,,,54182,1,,,,,,,1,,
25549,Mangelmeister/in,Mangelmeister/in,,,,,,,37429,1604123803,,,,,,54193,1,,,,,,,1,,
25550,Objektleiter/in (Gebäudereinigung),Objektleiter/in (Gebäudereinigung),,,,,,,37430,1604123803,,,,,,54193,1,,,,,,,1,,
25551,Gebäudereinigermeister/in,Gebäudereinigermeister/in,,,,,,,37431,1604123803,,,,,,54193,1,,,,,,,1,,
25552,Meister/in - Textilreinigung,Meister/in - Textilreinigung,,,,,,,37432,1604123803,,,,,,54193,1,,,,,,,1,,
25553,Meister/in - Gebäudereinigung,Meister/in - Gebäudereinigung,,,,,,,37433,1604123803,,,,,,54193,1,,,,,,,1,,
25554,Textilreinigermeister/in,Textilreinigermeister/in,,,,,,,37434,1604123803,,,,,,54193,1,,,,,,,1,,
25555,Wäschereileiter/in,Wäschereileiter/in,,,,,,,37435,1604123803,,,,,,54193,1,,,,,,,1,,
25556,Wäscher- und Plättermeister/in,Wäscher- und Plättermeister/in,,,,,,,37436,1604123803,,,,,,54193,1,,,,,,,1,,
